Timestamp,UnitName,DNA,DNE,AllySector,EnemySector,NearestEType,GreatestAngle,SmallestAngle,Vx,Vz,Px,Pz,ElevationDiff,Elevation,Health,PercentForestAtEnemy,PercentForestAtSol,PercentForestNorthSector,PercentForestSouthSector,PercentForestEastSector,PercentForestWestSector
12:00:22.824100,Soldier3,23.364194828840755,462.43485768267925,"[2, 1, 3]","[4, 4, 2, 2]",Rifleman,0.01784064220437862,0.013372072872627,2.4045,4.59528,9307.82,16451.2,1.0064390635038332,5.61129,0,[0.999409],[0.993039],0.9902297692307692,0.9929537333333333,0.9953281111111111,0.8755778
12:00:22.885900,Soldiergunner,38.55996498961112,465.09118256531195,"[2, 1, 1]","[4, 4, 2, 2]",Rifleman,0.02332767409343996,0.01899655021554998,3.54247,3.78803,9297.13,16440.4,1.0136700542668446,5.67588,0,[0.994554],[0.990274],0.9333631538461538,0.9918273999999999,0.9948060000000001,0.84939906
12:00:28.674300,Soldier1,14.092937947782286,414.0740065495539,"[3, 3]","[4, 4, 2, 2]",Rifleman,0.009869432418795777,0.00685105254852483,3.08914,3.13325,9343.43,16484.7,0.882602478668714,5.62047,0,[0.998634],[0.997446],0.996990230769231,0.9960321333333334,0.9983885555555556,0.9927313999999999
12:00:28.736100,Soldier2,14.092937947782286,427.54126116668687,"[1, 3, 3]","[4, 4, 2, 2]",Rifleman,0.003141786143622504,0.002150146313373559,2.76659,3.61192,9333.4,16474.8,0.8632882767359971,5.73008,0,[0.998634],[0.995327],0.9951269230769232,0.9953679333333333,0.9976267777777778,0.9924316
12:00:28.797900,Soldier3,23.333685949718014,436.742177949418,"[1, 1, 3]","[4, 4, 2, 2]",Rifleman,0.013011218562401235,0.009001198861883976,0,0,9325.9,16469.3,0.915411517151187,5.43906,0,[0.998634],[0.995123],0.9938553846153847,0.9950113333333335,0.9964090000000001,0.9905310999999999
12:00:28.866600,Soldiergunner,37.3073732658847,450.16892207259326,"[1, 1]","[4, 4, 2, 2]",Rifleman,0.011981501697569142,0.009427484677193777,0.456483,0.797756,9315.92,16459.5,0.9313718262903774,5.35294,0,[0.998634],[0.994519],0.993021076923077,0.9943686000000002,0.9956483333333332,0.9862546999999999
12:00:34.696200,Soldier1,7.172001115449726,390.09620608254994,"[3, 3]","[4, 4, 2, 2]",Rifleman,0.0026932805371865176,0.0014852484587192726,3.07036,3.15166,9362.37,16500.3,0.7948713855154377,5.75804,0,[0.997417],[0.998889],0.9976999230769231,0.9981477333333334,0.998271,0.9964503000000002
12:00:34.761400,Soldier2,7.172001115449726,397.189420302203,"[1, 3, 3]","[4, 4, 2, 2]",Rifleman,0.005447510179690944,0.003485785479449136,5.25743,1.61536,9356.63,16496,0.779061051912687,5.8498,0,[0.997417],[0.998845],0.9978809230769231,0.9971683999999998,0.9984396666666666,0.9941669000000001
12:00:34.843800,Soldier3,17.999169425281536,407.80008840116636,"[1, 1, 3]","[4, 4, 2, 2]",Rifleman,0.008140790716954031,0.004974565710594724,4.38063,3.32568,9348.36,16489,0.8190532342357862,5.62047,0,[0.997417],[0.997446],0.996990230769231,0.9960321333333334,0.9983885555555556,0.9927313999999999
12:00:34.929700,Soldiergunner,32.16253876795073,421.3840230715904,"[1, 1]","[4, 4, 2, 2]",Rifleman,0.015681967697112643,0.011040248744096773,4.17014,3.58607,9338.54,16478.7,0.7997390323030693,5.73008,0,[0.997417],[0.995327],0.9951269230769232,0.9953679333333333,0.9976267777777778,0.9924316
