terrainid,tx,ty,tz,urban,open,closed
3917,1000450,0,1003740,0.000248669,9.51037e-39,0.999751
3918,1000460,0,1003740,1.56286e-05,2.74294e-64,0.999984
3919,1000470,0,1003740,9.72736e-07,1.48557e-89,0.999999
3920,1000480,0,1003740,1.10813e-07,8.37605e-108,1
3921,1000490,0,1003740,6.28813e-08,5.0555e-112,1
3922,1000500,0,1003740,1.19276e-07,7.12415e-106,1
3923,1000510,0,1003740,2.22653e-07,3.46628e-100,1
3924,1000520,0,1003740,3.55862e-07,1.2775e-96,1
3925,1000530,0,1003740,3.13687e-07,2.00657e-98,1
3926,1000540,0,1003740,1.66081e-07,9.54328e-104,1
3927,1000550,0,1003740,9.72312e-08,1.39721e-107,1
3928,1000560,0,1003740,7.82621e-08,8.40309e-109,1
3929,1000570,0,1003740,8.04622e-08,6.459e-109,1
3930,1000580,0,1003740,1.43246e-07,1.85821e-104,1
3931,1000590,0,1003740,2.12246e-07,2.19484e-101,1
3932,1000600,0,1003740,1.30118e-07,8.38649e-106,1
3933,1000610,0,1003740,1.0695e-07,3.86334e-108,1
3934,1000620,0,1003740,1.78477e-07,3.04825e-103,1
3935,1000630,0,1003740,1.45683e-06,5.41346e-84,0.999999
3936,1000640,0,1003740,2.94309e-05,1.17735e-56,0.999971
3937,1000650,0,1003740,0.00045302,9.06995e-32,0.999547
3938,1000660,0,1003740,0.00247094,6.09068e-17,0.997529
3939,999660,0,1003750,0.00840648,1.77906e-07,0.991593
3940,999670,0,1003750,0.00808481,1.09395e-07,0.991915
3941,999680,0,1003750,0.00597404,1.04141e-09,0.994026
3942,999690,0,1003750,0.0040302,2.78159e-12,0.99597
3943,999700,0,1003750,0.00352865,2.89454e-13,0.996471
3944,999710,0,1003750,0.00424573,3.4748e-12,0.995754
3945,999720,0,1003750,0.00643334,2.28582e-09,0.993567
3946,999730,0,1003750,0.00928817,8.02117e-07,0.990711
3947,999740,0,1003750,0.0109474,7.49392e-06,0.989045
3948,999750,0,1003750,0.0103395,1.89612e-06,0.989659
3949,999760,0,1003750,0.00902668,2.18848e-07,0.990973
3950,999770,0,1003750,0.00797353,3.68201e-08,0.992026
3951,999780,0,1003750,0.00343503,3.82416e-14,0.996565
3952,999790,0,1003750,0.000548723,2.38316e-28,0.999451
3953,999800,0,1003750,3.73016e-05,8.57745e-50,0.999963
3954,999810,0,1003750,5.28179e-06,4.60047e-66,0.999995
3955,999820,0,1003750,4.51313e-06,2.34804e-67,0.999995
3956,999830,0,1003750,2.913e-05,7.5869e-52,0.999971
3957,999840,0,1003750,0.000339249,1.19848e-31,0.999661
3958,999850,0,1003750,0.00292553,4.93792e-15,0.997074
3959,999860,0,1003750,0.00835772,1.03552e-07,0.991642
3960,999870,0,1003750,0.0087052,1.11947e-07,0.991295
3961,999880,0,1003750,0.00210287,2.49705e-18,0.997897
3962,999890,0,1003750,0.000316384,1.81433e-33,0.999684
3963,999900,0,1003750,8.3779e-05,6.72482e-45,0.999916
3964,999910,0,1003750,7.92151e-05,1.64701e-45,0.999921
3965,999920,0,1003750,0.000283276,1.72415e-34,0.999717
3966,999930,0,1003750,0.00122934,6.51594e-22,0.998771
3967,999940,0,1003750,0.00371263,2.77676e-13,0.996287
3968,999950,0,1003750,0.00510121,4.9309e-11,0.994899
3969,999960,0,1003750,0.00603491,5.59189e-10,0.993965
3970,999970,0,1003750,0.00777525,3.39185e-08,0.992225
3971,999980,0,1003750,0.00756678,3.62331e-08,0.992433
3972,999990,0,1003750,0.00216498,8.23472e-18,0.997835
3973,1000000,0,1003750,0.000121719,8.19008e-41,0.999878
3974,1000010,0,1003750,4.12352e-06,1.26338e-68,0.999996
3975,1000020,0,1003750,6.72984e-07,3.09029e-84,0.999999
3976,1000030,0,1003750,1.1791e-06,3.66426e-79,0.999999
3977,1000040,0,1003750,1.36851e-05,1.10695e-57,0.999986
3978,1000050,0,1003750,0.000272519,4.19725e-33,0.999727
3979,1000060,0,1003750,0.00199782,1.3812e-17,0.998002
3980,1000070,0,1003750,0.00399615,8.67136e-13,0.996004
3981,1000080,0,1003750,0.00394625,6.02961e-13,0.996054
3982,1000090,0,1003750,0.0034376,7.43226e-14,0.996562
3983,1000100,0,1003750,0.00343991,2.91558e-14,0.99656
3984,1000110,0,1003750,0.00299913,7.85834e-16,0.997001
3985,1000120,0,1003750,0.00149124,1.79431e-22,0.998509
3986,1000130,0,1003750,0.000503827,3.73955e-33,0.999496
3987,1000140,0,1003750,0.000168756,4.62899e-44,0.999831
3988,1000150,0,1003750,6.0762e-05,2.12157e-51,0.999939
3989,1000160,0,1003750,2.29444e-05,1.14412e-60,0.999977
3990,1000170,0,1003750,5.87551e-06,8.2437e-75,0.999994
3991,1000180,0,1003750,1.06441e-06,6.46472e-89,0.999999
3992,1000190,0,1003750,5.00419e-07,6.16971e-94,0.999999
3993,1000200,0,1003750,4.56838e-07,1.68016e-93,1
3994,1000210,0,1003750,4.54311e-07,5.46875e-92,1
3995,1000220,0,1003750,1.01297e-06,3.27707e-84,0.999999
3996,1000230,0,1003750,5.80627e-06,6.13113e-69,0.999994
3997,1000240,0,1003750,4.35987e-05,4.62675e-51,0.999956
3998,1000250,0,1003750,0.000215518,9.85997e-36,0.999784
3999,1000260,0,1003750,0.000323805,3.57802e-31,0.999676
4000,1000270,0,1003750,0.00011514,5.74556e-40,0.999885
4001,1000280,0,1003750,1.60803e-05,6.18083e-57,0.999984
4002,1000290,0,1003750,4.27104e-06,1.37139e-68,0.999996
4003,1000300,0,1003750,3.79297e-06,8.35123e-70,0.999996
4004,1000310,0,1003750,7.93134e-06,5.79502e-64,0.999992
4005,1000320,0,1003750,1.55416e-05,3.90437e-59,0.999984
4006,1000330,0,1003750,1.22903e-05,7.10995e-63,0.999988
4007,1000340,0,1003750,3.13073e-06,3.44318e-77,0.999997
4008,1000350,0,1003750,3.69326e-07,2.16321e-97,1
4009,1000360,0,1003750,6.30021e-08,2.87126e-113,1
4010,1000370,0,1003750,2.71434e-08,9.49841e-120,1
4011,1000380,0,1003750,3.66536e-08,1.52665e-116,1
4012,1000390,0,1003750,1.53329e-07,2.52932e-103,1
4013,1000400,0,1003750,2.03181e-06,3.1058e-79,0.999998
4014,1000410,0,1003750,4.42264e-05,1.25043e-50,0.999956
4015,1000420,0,1003750,0.000560227,2.89798e-28,0.99944
4016,1000430,0,1003750,0.00179569,2.41085e-19,0.998204
4017,1000440,0,1003750,0.000917581,4.58198e-26,0.999082
4018,1000450,0,1003750,0.00012423,8.5369e-45,0.999876
4019,1000460,0,1003750,7.2278e-06,2.45173e-71,0.999993
4020,1000470,0,1003750,3.2193e-07,3.87656e-99,1
4021,1000480,0,1003750,3.97583e-08,1.11962e-116,1
4022,1000490,0,1003750,3.14329e-08,1.99276e-118,1
4023,1000500,0,1003750,5.92291e-08,6.23849e-112,1
4024,1000510,0,1003750,1.17359e-07,3.73199e-105,1
4025,1000520,0,1003750,2.34618e-07,8.54e-100,1
4026,1000530,0,1003750,3.29003e-07,1.25687e-97,1
4027,1000540,0,1003750,3.23153e-07,8.70294e-98,1
4028,1000550,0,1003750,3.23163e-07,1.94841e-96,1
4029,1000560,0,1003750,2.44991e-07,2.83143e-98,1
4030,1000570,0,1003750,1.64141e-07,1.97077e-102,1
4031,1000580,0,1003750,1.24037e-07,6.73002e-106,1
4032,1000590,0,1003750,8.14939e-08,5.46707e-110,1
4033,1000600,0,1003750,5.87661e-08,4.12315e-113,1
4034,1000610,0,1003750,8.49763e-08,1.34797e-109,1
4035,1000620,0,1003750,3.16759e-07,1.55855e-97,1
4036,1000630,0,1003750,3.09491e-06,3.336e-77,0.999997
4037,1000640,0,1003750,5.43794e-05,1.95027e-51,0.999946
4038,1000650,0,1003750,0.000509834,1.70116e-30,0.99949
4039,1000660,0,1003750,0.00207282,4.29842e-18,0.997927
4040,999660,0,1003760,0.0069414,8.90732e-09,0.993059
4041,999670,0,1003760,0.00653313,4.22978e-09,0.993467
4042,999680,0,1003760,0.00526764,1.63708e-10,0.994732
4043,999690,0,1003760,0.00413146,3.23158e-12,0.995869
4044,999700,0,1003760,0.00354321,2.32483e-13,0.996457
4045,999710,0,1003760,0.00413318,2.39797e-12,0.995867
4046,999720,0,1003760,0.00625506,1.45903e-09,0.993745
4047,999730,0,1003760,0.00888117,3.04685e-07,0.991119
4048,999740,0,1003760,0.0101803,2.22133e-06,0.989817
4049,999750,0,1003760,0.010194,1.73663e-06,0.989804
4050,999760,0,1003760,0.00881884,1.38511e-07,0.991181
4051,999770,0,1003760,0.00658796,1.49435e-09,0.993412
4052,999780,0,1003760,0.00218069,1.27364e-17,0.997819
4053,999790,0,1003760,0.000176394,4.0903e-37,0.999824
4054,999800,0,1003760,6.41747e-06,8.24541e-64,0.999994
4055,999810,0,1003760,7.48463e-07,4.88883e-82,0.999999
4056,999820,0,1003760,8.03458e-07,1.54664e-81,0.999999
4057,999830,0,1003760,7.03268e-06,4.23951e-63,0.999993
4058,999840,0,1003760,0.000180478,1.21645e-36,0.99982
4059,999850,0,1003760,0.00247463,1.93363e-16,0.997525
4060,999860,0,1003760,0.00867512,1.56366e-07,0.991325
4061,999870,0,1003760,0.00529202,2.76656e-11,0.994708
4062,999880,0,1003760,0.000746854,3.03553e-26,0.999253
4063,999890,0,1003760,6.00108e-05,2.93644e-47,0.99994
4064,999900,0,1003760,1.21767e-05,8.31345e-62,0.999988
4065,999910,0,1003760,1.28931e-05,2.55827e-61,0.999987
4066,999920,0,1003760,5.63397e-05,7.1607e-48,0.999944
4067,999930,0,1003760,0.000577977,3.71115e-28,0.999422
4068,999940,0,1003760,0.00331105,2.26597e-14,0.996689
4069,999950,0,1003760,0.00743533,1.47432e-08,0.992565
4070,999960,0,1003760,0.00938625,4.93751e-07,0.990613
4071,999970,0,1003760,0.0100187,2.48389e-06,0.989979
4072,999980,0,1003760,0.00740751,2.21293e-08,0.992592
4073,999990,0,1003760,0.00123181,4.52178e-22,0.998768
4074,1000000,0,1003760,4.32626e-05,1.32607e-48,0.999957
4075,1000010,0,1003760,1.23732e-06,1.89277e-78,0.999999
4076,1000020,0,1003760,2.0271e-07,1.42075e-94,1
4077,1000030,0,1003760,3.52051e-07,5.05677e-89,1
4078,1000040,0,1003760,5.51857e-06,1.15159e-64,0.999994
4079,1000050,0,1003760,0.000175921,2.02159e-36,0.999824
4080,1000060,0,1003760,0.00196805,9.47917e-18,0.998032
4081,1000070,0,1003760,0.00404312,1.23983e-12,0.995957
4082,1000080,0,1003760,0.00336836,3.11943e-14,0.996632
4083,1000090,0,1003760,0.00250149,7.22751e-17,0.997499
4084,1000100,0,1003760,0.00196864,9.84672e-19,0.998031
4085,1000110,0,1003760,0.00167693,1.44294e-20,0.998323
4086,1000120,0,1003760,0.00152677,7.08082e-24,0.998473
4087,1000130,0,1003760,0.000812035,9.89719e-29,0.999188
4088,1000140,0,1003760,0.000352741,1.99909e-36,0.999647
4089,1000150,0,1003760,0.000112507,5.12265e-47,0.999887
4090,1000160,0,1003760,2.75431e-05,1.56156e-60,0.999972
4091,1000170,0,1003760,4.25446e-06,5.2686e-77,0.999996
4092,1000180,0,1003760,7.45599e-07,1.89272e-91,0.999999
4093,1000190,0,1003760,4.5435e-07,4.82773e-96,1
4094,1000200,0,1003760,5.77061e-07,3.92958e-93,0.999999
4095,1000210,0,1003760,1.19382e-06,7.02623e-85,0.999999
4096,1000220,0,1003760,4.7555e-06,5.01473e-71,0.999995
4097,1000230,0,1003760,3.03391e-05,5.49744e-54,0.99997
4098,1000240,0,1003760,0.000183288,8.297e-38,0.999817
4099,1000250,0,1003760,0.000398897,1.09556e-29,0.999601
4100,1000260,0,1003760,0.000284651,5.48986e-32,0.999715
4101,1000270,0,1003760,6.55755e-05,6.58008e-45,0.999934
4102,1000280,0,1003760,1.09535e-05,9.51632e-61,0.999989
4103,1000290,0,1003760,2.93798e-06,8.57414e-72,0.999997
4104,1000300,0,1003760,2.50999e-06,1.47831e-73,0.999997
4105,1000310,0,1003760,4.32074e-06,2.50917e-70,0.999996
4106,1000320,0,1003760,5.57475e-06,1.33762e-69,0.999994
4107,1000330,0,1003760,3.23461e-06,5.74014e-76,0.999997
4108,1000340,0,1003760,8.11423e-07,7.77425e-90,0.999999
4109,1000350,0,1003760,1.88202e-07,6.40891e-104,1
4110,1000360,0,1003760,5.55838e-08,2.04027e-114,1
4111,1000370,0,1003760,4.28155e-08,1.8038e-116,1
4112,1000380,0,1003760,6.60363e-08,2.21653e-112,1
4113,1000390,0,1003760,3.24829e-07,4.75557e-97,1
4114,1000400,0,1003760,4.18975e-06,1.22218e-72,0.999996
4115,1000410,0,1003760,7.62178e-05,3.71779e-46,0.999924
4116,1000420,0,1003760,0.00067132,9.68054e-27,0.999329
4117,1000430,0,1003760,0.00167804,3.56491e-19,0.998322
4118,1000440,0,1003760,0.00082267,4.2757e-26,0.999177
4119,1000450,0,1003760,0.000132694,7.02167e-44,0.999867
4120,1000460,0,1003760,7.74252e-06,1.69908e-70,0.999992
4121,1000470,0,1003760,3.54672e-07,6.43049e-98,1
4122,1000480,0,1003760,4.3496e-08,3.80425e-116,1
4123,1000490,0,1003760,2.35909e-08,1.04013e-120,1
4124,1000500,0,1003760,3.13074e-08,6.98691e-117,1
4125,1000510,0,1003760,5.55986e-08,2.68676e-111,1
4126,1000520,0,1003760,1.68212e-07,1.48663e-102,1
4127,1000530,0,1003760,3.91046e-07,4.42909e-95,1
4128,1000540,0,1003760,8.30799e-07,8.20117e-88,0.999999
4129,1000550,0,1003760,1.24182e-06,1.1593e-83,0.999999
4130,1000560,0,1003760,1.16617e-06,1.03227e-84,0.999999
4131,1000570,0,1003760,3.75845e-07,5.68282e-95,1
4132,1000580,0,1003760,1.25767e-07,3.04985e-105,1
4133,1000590,0,1003760,4.79672e-08,4.7123e-114,1
4134,1000600,0,1003760,5.40515e-08,3.28159e-113,1
4135,1000610,0,1003760,1.86218e-07,3.71837e-102,1
4136,1000620,0,1003760,1.07447e-06,3.29135e-86,0.999999
4137,1000630,0,1003760,8.90982e-06,3.6643e-67,0.999991
4138,1000640,0,1003760,9.32517e-05,3.26096e-46,0.999907
4139,1000650,0,1003760,0.000606456,4.20913e-29,0.999394
4140,1000660,0,1003760,0.00176806,3.87133e-19,0.998232
4141,999660,0,1003770,0.00584644,7.56929e-10,0.994154
4142,999670,0,1003770,0.00551296,2.74732e-10,0.994487
4143,999680,0,1003770,0.00481378,3.43004e-11,0.995186
4144,999690,0,1003770,0.00386041,1.02335e-12,0.99614
4145,999700,0,1003770,0.00332331,8.19365e-14,0.996677
4146,999710,0,1003770,0.00396741,1.09005e-12,0.996033
4147,999720,0,1003770,0.0060336,5.8394e-10,0.993966
4148,999730,0,1003770,0.0083143,7.35249e-08,0.991686
4149,999740,0,1003770,0.0101314,1.83451e-06,0.989867
4150,999750,0,1003770,0.00942329,5.81626e-07,0.990576
4151,999760,0,1003770,0.00810301,4.27254e-08,0.991897
4152,999770,0,1003770,0.00562206,9.24979e-11,0.994378
4153,999780,0,1003770,0.00184181,4.38991e-19,0.998158
4154,999790,0,1003770,0.000123567,1.50044e-39,0.999876
4155,999800,0,1003770,6.205e-06,8.11377e-64,0.999994
4156,999810,0,1003770,8.32823e-07,8.93649e-81,0.999999
4157,999820,0,1003770,9.39546e-07,1.3136e-79,0.999999
4158,999830,0,1003770,7.68088e-06,1.04408e-61,0.999992
4159,999840,0,1003770,0.000205812,1.79074e-35,0.999794
4160,999850,0,1003770,0.00301019,3.242e-15,0.99699
4161,999860,0,1003770,0.0084584,9.99735e-08,0.991542
4162,999870,0,1003770,0.00324181,7.33936e-15,0.996758
4163,999880,0,1003770,0.000293514,1.19274e-33,0.999706
4164,999890,0,1003770,2.14445e-05,6.11292e-56,0.999979
4165,999900,0,1003770,3.84477e-06,1.04367e-71,0.999996
4166,999910,0,1003770,4.54308e-06,3.19887e-70,0.999995
4167,999920,0,1003770,2.73956e-05,1.23755e-53,0.999973
4168,999930,0,1003770,0.000399048,5.86663e-31,0.999601
4169,999940,0,1003770,0.00271527,1.03712e-15,0.997285
4170,999950,0,1003770,0.00768691,1.9018e-08,0.992313
4171,999960,0,1003770,0.00927035,3.93522e-07,0.990729
4172,999970,0,1003770,0.00971126,1.18608e-06,0.990288
4173,999980,0,1003770,0.00578135,3.74948e-10,0.994219
4174,999990,0,1003770,0.000920544,8.98872e-24,0.999079
4175,1000000,0,1003770,4.20555e-05,3.59075e-48,0.999958
4176,1000010,0,1003770,1.745e-06,7.85963e-75,0.999998
4177,1000020,0,1003770,3.84392e-07,3.66756e-88,1
4178,1000030,0,1003770,7.25161e-07,3.55966e-82,0.999999
4179,1000040,0,1003770,1.04786e-05,3.01691e-59,0.99999
4180,1000050,0,1003770,0.000231676,2.69613e-34,0.999768
4181,1000060,0,1003770,0.00206918,2.02579e-17,0.997931
4182,1000070,0,1003770,0.00383498,4.93581e-13,0.996165
4183,1000080,0,1003770,0.00311068,8.53454e-15,0.996889
4184,1000090,0,1003770,0.00155365,8.70736e-21,0.998446
4185,1000100,0,1003770,0.000927837,1.67595e-25,0.999072
4186,1000110,0,1003770,0.00093037,3.88044e-27,0.99907
4187,1000120,0,1003770,0.00138334,2.82499e-25,0.998617
4188,1000130,0,1003770,0.00106354,1.6345e-25,0.998936
4189,1000140,0,1003770,0.000375814,2.01999e-33,0.999624
4190,1000150,0,1003770,9.23075e-05,1.74773e-49,0.999908
4191,1000160,0,1003770,1.46405e-05,5.44511e-68,0.999985
4192,1000170,0,1003770,1.41393e-06,1.06323e-85,0.999999
4193,1000180,0,1003770,2.90257e-07,9.49724e-99,1
4194,1000190,0,1003770,2.43251e-07,4.33962e-103,1
4195,1000200,0,1003770,4.94963e-07,6.63382e-97,1
4196,1000210,0,1003770,2.27065e-06,2.78288e-81,0.999998
4197,1000220,0,1003770,1.81916e-05,5.43482e-61,0.999982
4198,1000230,0,1003770,0.000154092,6.76154e-41,0.999846
4199,1000240,0,1003770,0.000736359,3.22359e-26,0.999264
4200,1000250,0,1003770,0.000912317,3.23055e-23,0.999088
4201,1000260,0,1003770,0.000342267,1.75835e-31,0.999658
4202,1000270,0,1003770,7.02558e-05,9.6049e-46,0.99993
4203,1000280,0,1003770,1.3847e-05,2.67734e-59,0.999986
4204,1000290,0,1003770,5.53318e-06,4.90955e-66,0.999994
4205,1000300,0,1003770,4.76732e-06,1.74225e-67,0.999995
4206,1000310,0,1003770,5.76208e-06,3.08691e-68,0.999994
4207,1000320,0,1003770,5.31111e-06,1.25626e-71,0.999995
4208,1000330,0,1003770,2.35412e-06,6.34529e-80,0.999998
4209,1000340,0,1003770,6.60908e-07,2.53622e-92,0.999999
4210,1000350,0,1003770,1.93812e-07,3.54522e-104,1
4211,1000360,0,1003770,8.52581e-08,1.74721e-111,1
4212,1000370,0,1003770,7.67572e-08,2.18853e-112,1
4213,1000380,0,1003770,1.5457e-07,1.36452e-105,1
4214,1000390,0,1003770,9.71051e-07,7.72906e-88,0.999999
4215,1000400,0,1003770,1.27251e-05,3.58697e-63,0.999987
4216,1000410,0,1003770,0.000197402,3.07897e-38,0.999803
4217,1000420,0,1003770,0.00129569,1.5042e-21,0.998704
4218,1000430,0,1003770,0.00245509,5.79998e-16,0.997545
4219,1000440,0,1003770,0.00166144,4.25518e-20,0.998339
4220,1000450,0,1003770,0.00033014,1.29744e-35,0.99967
4221,1000460,0,1003770,1.83196e-05,3.35624e-62,0.999982
4222,1000470,0,1003770,6.54527e-07,5.66071e-92,0.999999
4223,1000480,0,1003770,5.87744e-08,4.31164e-113,1
4224,1000490,0,1003770,1.93109e-08,2.00915e-121,1
4225,1000500,0,1003770,1.93601e-08,1.54533e-120,1
4226,1000510,0,1003770,3.00832e-08,1.17357e-116,1
4227,1000520,0,1003770,9.87307e-08,1.90683e-106,1
4228,1000530,0,1003770,3.90364e-07,7.69252e-94,1
4229,1000540,0,1003770,1.39094e-06,7.41095e-82,0.999999
4230,1000550,0,1003770,3.09652e-06,5.53713e-75,0.999997
4231,1000560,0,1003770,2.47446e-06,3.33156e-78,0.999998
4232,1000570,0,1003770,7.31302e-07,1.41767e-89,0.999999
4233,1000580,0,1003770,1.48249e-07,2.10617e-103,1
4234,1000590,0,1003770,5.02064e-08,5.93105e-113,1
4235,1000600,0,1003770,8.65787e-08,6.23486e-108,1
4236,1000610,0,1003770,6.14512e-07,1.60703e-90,0.999999
4237,1000620,0,1003770,4.80924e-06,7.70315e-72,0.999995
4238,1000630,0,1003770,3.53448e-05,5.82247e-54,0.999965
4239,1000640,0,1003770,0.000209228,1.4954e-38,0.999791
4240,1000650,0,1003770,0.000902114,1.01371e-25,0.999098
4241,1000660,0,1003770,0.00201704,5.12251e-18,0.997983
4242,999660,0,1003780,0.00489328,6.26066e-11,0.995107
4243,999670,0,1003780,0.00470397,2.29941e-11,0.995296
4244,999680,0,1003780,0.00444983,6.88468e-12,0.99555
4245,999690,0,1003780,0.00348333,1.69683e-13,0.996517
4246,999700,0,1003780,0.00341208,1.20286e-13,0.996588
4247,999710,0,1003780,0.00418186,2.11559e-12,0.995818
4248,999720,0,1003780,0.00626776,8.65394e-10,0.993732
4249,999730,0,1003780,0.00883925,1.68214e-07,0.991161
4250,999740,0,1003780,0.00980318,8.79855e-07,0.990196
4251,999750,0,1003780,0.00854763,1.16871e-07,0.991452
4252,999760,0,1003780,0.00688291,3.13022e-09,0.993117
4253,999770,0,1003780,0.00539725,4.46833e-11,0.994603
4254,999780,0,1003780,0.00213446,7.32135e-18,0.997866
4255,999790,0,1003780,0.000270914,2.52846e-33,0.999729
4256,999800,0,1003780,2.40685e-05,2.03114e-52,0.999976
4257,999810,0,1003780,5.89426e-06,4.43255e-64,0.999994
4258,999820,0,1003780,7.26604e-06,3.23263e-62,0.999993
4259,999830,0,1003780,4.10642e-05,6.52963e-48,0.999959
4260,999840,0,1003780,0.000571318,1.57569e-27,0.999429
4261,999850,0,1003780,0.00492173,1.2556e-11,0.995078
4262,999860,0,1003780,0.00855398,1.08585e-07,0.991446
4263,999870,0,1003780,0.00269114,2.28998e-16,0.997309
4264,999880,0,1003780,0.000273446,1.3427e-34,0.999727
4265,999890,0,1003780,2.4035e-05,3.78322e-55,0.999976
4266,999900,0,1003780,5.46489e-06,2.57538e-68,0.999995
4267,999910,0,1003780,8.42208e-06,8.66926e-65,0.999992
4268,999920,0,1003780,4.73914e-05,6.17682e-49,0.999953
4269,999930,0,1003780,0.000608418,1.65933e-27,0.999392
4270,999940,0,1003780,0.00338055,4.67301e-14,0.996619
4271,999950,0,1003780,0.00781249,2.16629e-08,0.992187
4272,999960,0,1003780,0.00811063,5.30182e-08,0.991889
4273,999970,0,1003780,0.00856765,1.26333e-07,0.991432
4274,999980,0,1003780,0.00564602,2.46492e-10,0.994354
4275,999990,0,1003780,0.00129783,7.471e-21,0.998702
4276,1000000,0,1003780,0.000104032,3.28322e-40,0.999896
4277,1000010,0,1003780,9.77611e-06,1.17503e-59,0.99999
4278,1000020,0,1003780,3.91174e-06,8.16662e-68,0.999996
4279,1000030,0,1003780,7.54666e-06,2.95069e-62,0.999992
4280,1000040,0,1003780,5.30818e-05,7.41911e-46,0.999947
4281,1000050,0,1003780,0.000525594,1.21962e-27,0.999474
4282,1000060,0,1003780,0.00222694,6.9709e-17,0.997773
4283,1000070,0,1003780,0.00346271,6.22312e-14,0.996537
4284,1000080,0,1003780,0.00236176,1.52242e-16,0.997638
4285,1000090,0,1003780,0.000849029,5.02252e-26,0.999151
4286,1000100,0,1003780,0.00050218,2.51267e-33,0.999498
4287,1000110,0,1003780,0.000636382,1.39949e-32,0.999364
4288,1000120,0,1003780,0.000848973,2.85498e-26,0.999151
4289,1000130,0,1003780,0.000954334,4.10902e-27,0.999046
4290,1000140,0,1003780,0.000258181,8.02015e-40,0.999742
4291,1000150,0,1003780,2.11687e-05,2.3055e-61,0.999979
4292,1000160,0,1003780,1.91141e-06,1.52428e-82,0.999998
4293,1000170,0,1003780,3.25903e-07,8.17918e-99,1
4294,1000180,0,1003780,1.2379e-07,5.76895e-108,1
4295,1000190,0,1003780,1.38654e-07,2.93176e-108,1
4296,1000200,0,1003780,4.30483e-07,1.54222e-98,1
4297,1000210,0,1003780,3.82445e-06,1.86117e-78,0.999996
4298,1000220,0,1003780,4.90329e-05,4.39513e-54,0.999951
4299,1000230,0,1003780,0.000514457,3.61301e-32,0.999486
4300,1000240,0,1003780,0.00196029,2.72085e-19,0.99804
4301,1000250,0,1003780,0.00183077,7.46758e-19,0.998169
4302,1000260,0,1003780,0.000485708,6.46858e-30,0.999514
4303,1000270,0,1003780,7.51228e-05,2.27412e-46,0.999925
4304,1000280,0,1003780,2.06498e-05,1.05804e-56,0.999979
4305,1000290,0,1003780,1.50952e-05,6.64948e-58,0.999985
4306,1000300,0,1003780,1.9901e-05,6.35563e-56,0.99998
4307,1000310,0,1003780,2.38087e-05,1.20027e-56,0.999976
4308,1000320,0,1003780,1.77687e-05,6.82018e-62,0.999982
4309,1000330,0,1003780,6.33108e-06,5.73327e-72,0.999994
4310,1000340,0,1003780,1.3172e-06,3.709e-86,0.999999
4311,1000350,0,1003780,2.96115e-07,2.08663e-100,1
4312,1000360,0,1003780,1.35919e-07,2.44939e-108,1
4313,1000370,0,1003780,1.33287e-07,4.45242e-108,1
4314,1000380,0,1003780,4.22545e-07,8.9612e-97,1
4315,1000390,0,1003780,3.521e-06,1.27229e-76,0.999996
4316,1000400,0,1003780,5.78595e-05,1.35798e-50,0.999942
