Timestamp,UnitName,DNA,DNE,AllySector,EnemySector,NearestEType,GreatestAngle,SmallestAngle,Vx,Vz,Px,Pz,ElevationDiff,Elevation,Health,PercentForestAtEnemy,PercentForestAtSol,PercentForestNorthSector,PercentForestSouthSector,PercentForestEastSector,PercentForestWestSector
12:02:32.298000,ft2_lead,10.064790112070478,50.36208891616838,[4],"[4, 4]",Rifleman,0.052422223353715255,0.022570206827307374,0,0,9681.54,16769.4,0.17886480815037725,13.1688,1,[0.806305],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:32.466200,ft2_member,-1,40.92578649213534,[],"[3, 4]",Rifleman,0.052422223353715255,0.022570206827307374,1.91754,3.51036,9672.44,16765.1,-0.04075767282092928,10.5722,0,[0.806305],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:35.305500,ft2_lead,5.278219396729778,39.83243025475772,[4],"[3, 4]",Rifleman,0.09335051351215332,0.03604426521440187,0,0,9681.54,16769.4,0.16564885611336946,13.1688,1,[0.939977],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:35.518300,ft2_member,-1,35.90754934550729,[],"[3, 4]",Rifleman,0.09335051351215332,0.03604426521440187,1.96567,-0.513243,9676.4,16768.2,-0.0539736248579371,10.5722,0,[0.939977],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:41.320500,ft2_lead,8.238452524596072,30.943180185626304,[4],"[3, 4]",Rifleman,0.17577999115458823,0.012737034502901465,0,0,9681.54,16769.4,0.0676984402867,13.1688,1,[0.977086],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:41.529900,ft2_member,-1,24.254214066839253,[],"[3, 4]",Rifleman,0.17577999115458823,0.012737034502901465,0,0,9675.15,16764.2,-0.15192404068460658,10.5722,0,[0.977086],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:47.441900,ft2_lead,16.820894744336393,30.04550715165369,[4],"[3, 4]",Rifleman,0.5767647961170307,0.07050887181212605,0,0,9681.54,16769.4,-0.1418253003107555,13.1688,1,[0.987481],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:47.630800,ft2_member,-1,28.992757716368736,[],"[2, 4]",Rifleman,0.5767647961170307,0.07050887181212605,-0.0362002,0.0163776,9668.99,16758.2,-0.37541137575595956,10.4256,0,[0.987481],[0.467643],0.09005833846153846,0.9014028666666666,0.6356520333333334,0.3021453
12:02:53.374600,ft2_lead,30.26763287738381,38.88027263279038,[4],"[2, 4]",Rifleman,0.5511308695980964,0.11706382242049715,0,0,9681.54,16769.4,-0.2940971180962088,13.1688,1,[0.985167],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:53.618300,ft2_member,-1,20.110435102204097,[],"[2, 4]",Rifleman,0.5511308695980964,0.11706382242049715,-2.70598,-1.28617,9659.18,16749,-0.02017120229478229,10.7921,0,[0.806305],[0.615008],0.15202092307692308,0.9459639333333334,0.8348848777777778,0.5435369999999999
12:02:56.474800,ft2_lead,-1,50.36208891616838,[],"[2, 4]",Rifleman,0.3278461989480821,0.09740925841426012,0,0,9681.54,16769.4,0.17886480815037725,13.1688,1,[0.806305],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:56.715100,ft2_member,-1,16.68419611488705,[],"[2, 4]",Rifleman,0.3278461989480821,0.09740925841426012,0,0,9655.86,16747.4,-0.02017120229478229,10.7921,1,[0.806305],[0.615008],0.15202092307692308,0.9459639333333334,0.8348848777777778,0.5435369999999999
12:00:41.744600,ft2_lead,6.922607890094302,379.90587321072115,[2],"[4, 4, 4, 4]",Rifleman,0.014592959919559726,0.013532184356494878,-2.45101,3.16019,9739.36,16628.4,1.1246415103182115,17.5769,0,[0.998576],[0.999578],0.9988631538461538,0.9995339333333333,0.9988822222222221,0.9995637000000002
12:00:41.981500,ft2_member,6.922607890094302,384.01141910104735,[4],"[4, 4, 4, 4]",Rifleman,0.014592959919559726,0.013532184356494878,-3.54562,1.84996,9745.01,16624.4,1.168083285911241,18.3573,0,[0.998576],[0.999496],0.9982563846153846,0.9994982,0.9988096666666668,0.9995775
12:00:47.739000,ft2_lead,8.530586146331643,350.2889184658856,[3],"[4, 4, 4, 4]",Rifleman,0.02420792974744673,0.021369622990407525,-2.39606,3.20226,9724.79,16647.5,1.018247081312396,15.9402,0,[0.997758],[0.999542],0.9981816153846155,0.9995688666666667,0.9978132222222222,0.9992132000000001
12:00:47.903800,ft2_member,8.530586146331643,349.24902591131104,[1],"[4, 4, 4, 4]",Rifleman,0.02420792974744673,0.021369622990407525,-2.73605,2.91668,9726.76,16639.2,1.0507551664434565,16.4669,0,[0.997758],[0.999567],0.9988767692307694,0.9995681333333333,0.9987131111111113,0.9994335999999999
12:00:50.736200,ft2_lead,8.426677874466577,323.72073906378114,[3],"[4, 4, 4, 4]",Rifleman,0.025096630736159913,0.02090666691457618,-2.32134,3.25611,9717.95,16656.9,0.7260102444817119,14.5461,0,[0.998589],[0.999469],0.9976715384615384,0.9995511333333333,0.9981073333333332,0.9981142000000001
12:00:50.928500,ft2_member,8.426677874466577,321.3785954291299,[1],"[4, 4, 4, 4]",Rifleman,0.025096630736159913,0.02090666691457618,-2.51165,3.1118,9718.62,16648.5,0.7656774487024781,15.1347,0,[0.998589],[0.999561],0.9985060000000001,0.9995757333333334,0.9988074444444445,0.9988989
12:00:56.819900,ft2_lead,8.847960216908037,306.2708117010175,[3],"[4, 4, 4, 4]",Rifleman,0.027592230379908544,0.02186061595288174,-2.42202,3.18294,9703.44,16676.5,0.6378127930100056,12.8112,0,[0.998688],[0.998191],0.9950891538461538,0.9990805333333334,0.9974476666666666,0.9939448000000001
12:00:56.991600,ft2_member,8.847960216908037,303.5292982563633,[1],"[4, 4, 4, 4]",Rifleman,0.027592230379908544,0.02186061595288174,-2.54153,3.07569,9704.36,16667.7,0.6757757023653296,13.3069,0,[0.998688],[0.998887],0.9963586923076923,0.9993708,0.9983587777777778,0.9957909
12:01:29.799500,ft2_lead,4.800260409602079,146.09539383566946,[3],"[3, 3, 3, 3]",Rifleman,0.024000813727296975,0.015060008532682571,0.816888,-3.89562,9627.55,16748.8,0.5456739360332546,8.83757,0,[0.997206],[0.599542],0.1658548923076923,0.9186132,0.5465917777777778,0.31206931699999996
12:01:29.971200,ft2_member,4.800260409602079,142.7746041843568,[3],"[3, 3, 3, 3]",Rifleman,0.024000813727296975,0.015060008532682571,2.32381,-3.25056,9627.6,16744,0.5456739360332546,8.83757,0,[0.997206],[0.599542],0.1658548923076923,0.9186132,0.5465917777777778,0.31206931699999996
12:01:32.772700,ft2_lead,4.181339498294028,117.91576188109943,[2],"[4, 4, 3, 3]",Rifleman,0.012596621049257767,0.009289310636100794,0,0,9628.87,16742.3,0.5712213956956494,8.83757,0,[0.997914],[0.599542],0.1658548923076923,0.9186132,0.5465917777777778,0.31206931699999996
12:01:32.992400,ft2_member,4.181339498294028,121.81504874193556,[4],"[4, 4, 3, 3]",Rifleman,0.012596621049257767,0.009289310636100794,0.896638,1.62078,9632.81,16743.7,0.710362721194347,10.1569,0,[0.997914],[0.4371],0.16954086153846154,0.9104460000000001,0.6379995555555555,0.45366995
12:03:11.769800,ft2_lead,3.5497042130311063,172.1994204403747,[1],[1],MGunner,0.013028967313636786,0.013028967313636786,0.570291,3.95887,9671.27,16529.6,0.23549290696281458,8.17906,0,[0.995746],[0.997749],0.9968781538461537,0.9976115333333333,0.9991815555555557,0.9972497
12:03:11.958600,ft2_member,3.5497042130311063,169.80972174760953,[3],[1],MGunner,0.013028967313636786,0.013028967313636786,-1.01515,3.86764,9672.29,16533,0.24729477008428807,8.27616,0,[0.995746],[0.997272],0.9965614615384614,0.9978846000000001,0.9990017777777778,0.9966517999999999
12:03:17.657800,ft2_lead,4.551054822786977,154.50538016522432,[3],[1],MGunner,0.023021253658866328,0.023021253658866328,0.592398,3.9554,9674.7,16553,0.3440882881826399,9.11729,0,[0.995746],[0.996471],0.9964030769230768,0.9975366,0.9985848888888889,0.9955984999999998
12:03:17.891200,ft2_member,4.551054822786977,152.95046126115625,[3],[1],MGunner,0.023021253658866328,0.023021253658866328,0.209324,3.87296,9670.31,16551.8,0.3440882881826399,9.11729,0,[0.995746],[0.996471],0.9964030769230768,0.9975366,0.9985848888888889,0.9955984999999998
12:03:23.738000,ft2_lead,14.424371736750844,138.53014112459505,[3],[1],MGunner,0.07645080460088324,0.07645080460088324,0.628047,3.94815,9678.35,16576.7,0.29700879155220195,8.698,0,[0.995746],[0.995999],0.997879230769231,0.9966129999999999,0.9983766666666667,0.9955052999999999
12:03:20.946800,ft2_member,14.424371736750844,143.98334105027612,[1],[1],MGunner,0.07645080460088324,0.07645080460088324,0.59562,3.94239,9671.7,16563.9,0.3415305327795739,9.094,0,[0.995746],[0.99602],0.9969773076923076,0.9970138666666667,0.9983688888888891,0.9954932
